imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0266452,Eliminate Smoochy,Death to Smoochy,2002,8/23/2002,"Comedy, Crime, Drama",109,"UK, Germany, USA",English,Danny DeVito,Adam Resnick,Warner Bros.,"Robin Williams, Edward Norton, Catherine Keener, Danny DeVito, Jon Stewart, Pam Ferris, Danny Woodburn, Michael Rispoli, Harvey Fierstein, Vincent Schiavelli, Craig Eldridge, Judy White, Tim MacMenamin, Bruce McFee, Glen Cross","A kids show host, Rainbow Randolph, is fired in disgrace while his replacement, Sheldon Mopes, aka Smoochy the Rhino, finds himself a rising star. Unfortunately for Sheldon, the business of kids television isn't all child's play.",6.4,38347,"$50,000,000 ","$8,364,691 ","$8,382,938 ",38,339,85
tt0280590,Mr. Deeds,Mr. Deeds,2002,2/7/2003,"Comedy, Romance",96,USA,English,Steven Brill,"Clarence Budington Kelland, Robert Riskin",Columbia Pictures,"Adam Sandler, Winona Ryder, John Turturro, Allen Covert, Peter Gallagher, Jared Harris, Erick Avari, Peter Dante, Conchata Ferrell, Harve Presnell, Steve Buscemi, Blake Clark, John McEnroe, J.B. Smoove, Tom McNulty","A sweet-natured, small-town guy inherits a controlling stake in a media conglomerate and begins to do business his way.",5.8,133994,"$50,000,000 ","$126,293,452 ","$171,269,535 ",24,315,120
tt0300471,2 cavalieri a Londra,Shanghai Knights,2003,8/15/2003,"Action, Adventure, Comedy",114,"USA, Hong Kong","English, Mandarin",David Dobkin,"Alfred Gough, Miles Millar",Touchstone Pictures,"Jackie Chan, Owen Wilson, Aaron Taylor-Johnson, Tom Fisher, Aidan Gillen, Fann Wong, Donnie Yen, Oliver Cotton, Alison King, Constantine Gregory, Jonathan Harvey, Richard Haas, Anna-Louise Plowman, Georgina Chapman, John Owens","When a Chinese rebel murders Chon's estranged father and escapes to England, Chon and Roy make their way to London with revenge on their minds.",6.2,98824,"$50,000,000 ","$60,476,872 ","$88,323,487 ",58,193,156
tt0309377,Debito di sangue,Blood Work,2002,11/22/2002,"Action, Crime, Drama",110,USA,"English, Spanish",Clint Eastwood,"Michael Connelly, Brian Helgeland",Malpaso Productions,"Clint Eastwood, Jeff Daniels, Anjelica Huston, Wanda De Jesus, Tina Lifford, Paul Rodriguez, Dylan Walsh, Mason Lucero, Gerry Becker, Rick Hoffman, Alix Koromzay, Igor Jijikine, Dina Eastwood, Beverly Leech, June Kyoto Lu","Still recovering from a heart transplant, retired F.B.I. profiler Terry McCaleb (",6.4,41405,"$50,000,000 ","$26,235,081 ","$31,794,718 ",64,283,135
tt0313443,Out of Time,Out of Time,2003,6/18/2004,"Crime, Drama, Mystery",105,USA,English,Carl Franklin,David Collard,Metro-Goldwyn-Mayer (MGM),"Denzel Washington, Eva Mendes, Sanaa Lathan, Dean Cain, John Billingsley, Robert Baker, Alex Carter, Antoni Corone, Terry Loughlin, Nora Dunn, James Murtaugh, Peggy Sheffield, Evelyn Brooks, Eric Hissom, Tom Hillmann",A Florida police chief must solve a vicious double homicide before he himself falls under suspicion.,6.5,56049,"$50,000,000 ","$41,088,845 ","$55,495,563 ",63,173,119
tt0315297,La tela dell'assassino,Twisted,2004,11/26/2004,"Crime, Drama, Mystery",97,"Germany, USA","English, Italian, Spanish",Philip Kaufman,Sarah Thorp,Paramount Pictures,"Ashley Judd, Samuel L. Jackson, Andy Garcia, David Strathairn, Russell Wong, Camryn Manheim, Mark Pellegrino, Titus Welliver, D.W. Moffett, Richard T. Jones, Leland Orser, James Oliver Bullock, William Hall, Joe Duer, Jim Hechim","Jessica, whose father killed her mother and committed suicide, is a police officer. While investigating a murder, she finds herself in the center of her own investigation, when her former lovers start being murdered.",5.3,20124,"$50,000,000 ","$25,198,598 ","$40,954,603 ",26,187,80
tt0315824,Brivido biondo,The Big Bounce,2004,1/30/2004,"Comedy, Crime",88,USA,English,George Armitage,"Elmore Leonard, Sebastian Gutierrez",Shangri-La Entertainment,"Owen Wilson, Butch Helemano, Charlie Sheen, Vinnie Jones, Gregory Sporleder, Terry Ahue, Pete Johnson, Mike Renfro, Tony Dorsett, Brian L. Keaulana, Morgan Freeman, Willie Nelson, Andrew Wilson, Sara Foster, Gary Sinise","A small-time con artist and a Hawaiian real estate developer's mischevious, enterprising mistress team up for a potential $200,000 score.",4.9,17522,"$50,000,000 ","$6,489,476 ","$6,808,550 ",42,98,78
tt0350028,Quando meno te lo aspetti,Raising Helen,2004,1/28/2005,"Comedy, Drama, Romance",119,USA,English,Garry Marshall,"Patrick J. Clifton, Beth Rigazio",Touchstone Pictures,"Kate Hudson, John Corbett, Joan Cusack, Hayden Panettiere, Spencer Breslin, Abigail Breslin, Helen Mirren, Sakina Jaffrey, Kevin Kilner, Felicity Huffman, Sean O'Bryan, Amber Valletta, Ethan Browne, Michael Esparza, Katie Carr","After her sister and brother-in-law die in a car accident, a young woman becomes the guardian of their three children.",6,35049,"$50,000,000 ","$37,486,512 ","$49,718,611 ",38,107,93
tt0356634,Garfield: Il film,Garfield,2004,9/24/2004,"Animation, Comedy, Family",80,USA,English,Peter Hewitt,"Jim Davis, Joel Cohen",Twentieth Century Fox,"Breckin Meyer, Jennifer Love Hewitt, Stephen Tobolowsky, Bill Murray, Evan Arnold, Mark Christopher Lawrence, Vanessa Campbell, Daamen J. Krall, Rufus Gifford, Randee Reicher, Ryan McKasson, Susan Moore, Eve Brent, Bill Hoag, Michael Monks","Jon Arbuckle buys a second pet, a dog named Odie. However, Odie is then abducted and it is up to Jon's cat, Garfield, to find and rescue the canine.",5,77678,"$50,000,000 ","$75,369,589 ","$203,172,417 ",27,259,117
tt0358135,Shall We Dance?,Shall We Dance,2004,10/29/2004,"Comedy, Drama, Music",106,USA,English,Peter Chelsom,"Masayuki Suo, Audrey Wells",Miramax,"Richard Gere, Jennifer Lopez, Susan Sarandon, Lisa Ann Walter, Stanley Tucci, Anita Gillette, Bobby Cannavale, Omar Benson Miller, Tamara Hope, Stark Sands, Richard Jenkins, Nick Cannon, Sarah Lafleur, Onalee Ames, Diana Salvatore","A romantic comedy where a bored, overworked Estate Lawyer, upon first sight of a beautiful instructor, signs up for ballroom dancing lessons.",6.1,42875,"$50,000,000 ","$57,890,460 ","$170,128,460 ",47,221,105
tt0362270,Le avventure acquatiche di Steve Zissou,The Life Aquatic with Steve Zissou,2004,3/4/2005,"Action, Adventure, Comedy",119,USA,"English, Icelandic, Filipino, Portuguese, French, Tagalog, German, Italian",Wes Anderson,"Wes Anderson, Noah Baumbach",Touchstone Pictures,"Bill Murray, Owen Wilson, Cate Blanchett, Anjelica Huston, Willem Dafoe, Jeff Goldblum, Michael Gambon, Noah Taylor, Bud Cort, Seu Jorge, Robyn Cohen, Waris Ahluwalia, Niels Koizumi, Pawel Wdowczak, Matthew Gray Gubler","With a plan to exact revenge on a mythical shark that killed his partner, Oceanographer Steve Zissou (Bill Murray) rallies a crew that includes his estranged wife, a journalist, and a man who may or may not be his son.",7.3,175733,"$50,000,000 ","$24,020,403 ","$34,808,403 ",62,671,269
tt0365737,Syriana,Syriana,2005,2/24/2006,"Drama, Thriller",128,"USA, United Arab Emirates","English, Urdu, Arabic, Persian, French, Mandarin",Stephen Gaghan,"Stephen Gaghan, Robert Baer",Warner Bros.,"Kayvan Novak, George Clooney, Amr Waked, Christopher Plummer, Jeffrey Wright, Chris Cooper, Robert Foxworth, Nicky Henson, Nicholas Art, Matt Damon, Amanda Peet, Steven Hinkle, Daisy TormÃ©, Peter Gerety, Richard Lintern",A politically charged epic about the state of the oil industry in the hands of those personally involved in and affected by it.,6.9,124449,"$50,000,000 ","$50,824,620 ","$93,974,620 ",76,638,362
tt0367959,Hannibal Lecter - Le origini del male,Hannibal Rising,2007,2/9/2007,"Adventure, Crime, Drama",121,"UK, Czech Republic, France, Italy, USA","English, German, Russian",Peter Webber,"Thomas Harris, Thomas Harris",Young Hannibal Productions,"Aaran Thomas, Gaspard Ulliel, Li Gong, Helena-Lia TachovskÃ¡, Richard Leaf, Dominic West, Rhys Ifans, Michelle Wade, Richard Brake, Martin Hub, Ingeborga Dapkunaite, Kevin McKidd, Joerg Stadler, Stephen Walters, Ivan Marevich","After the death of his parents during World War II, young Hannibal Lecter moves in with his beautiful aunt and begins plotting revenge on the barbarians responsible for his sister's death.",6.2,102145,"$50,000,000 ","$27,670,986 ","$82,169,884 ",35,419,115
tt0371257,Stay - Nel labirinto della mente,Stay,2005,2/24/2006,"Drama, Mystery, Thriller",99,USA,English,Marc Forster,David Benioff,Regency Enterprises,"Ewan McGregor, Ryan Gosling, Kate Burton, Naomi Watts, Elizabeth Reaser, Bob Hoskins, Janeane Garofalo, BD Wong, John Tormey, JosÃ© RamÃ³n Rosario, Becky Ann Baker, Lisa Kron, Gregory Mitchell, John Dominici, Jessica Hecht",This movie focuses on the attempts of a psychiatrist to prevent one of his patients from committing suicide while trying to maintain his own grip on reality.,6.8,73454,"$50,000,000 ","$3,626,883 ","$8,483,797 ",41,390,126
tt0371724,Guida galattica per autostoppisti,The Hitchhiker's Guide to the Galaxy,2005,8/12/2005,"Adventure, Comedy, Sci-Fi",109,"UK, USA",English,Garth Jennings,"Douglas Adams, Douglas Adams",Touchstone Pictures,"Bill Bailey, Anna Chancellor, Warwick Davis, Yasiin Bey, Zooey Deschanel, Su Elliot, Martin Freeman, Stephen Fry, Richard Griffiths, Dominique Jackson, Simon Jones, Thomas Lennon, Mark Longhurst, Kelly Macdonald, John Malkovich","Mere seconds before the Earth is to be demolished by an alien construction crew, journeyman Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",6.8,184355,"$50,000,000 ","$51,085,416 ","$104,478,416 ",63,1102,286
tt0377109,The Ring 2,The Ring Two,2005,4/8/2005,"Horror, Mystery",110,USA,English,Hideo Nakata,"Ehren Kruger, KÃ´ji Suzuki",DreamWorks,"Naomi Watts, Simon Baker, David Dorfman, Elizabeth Perkins, Gary Cole, Sissy Spacek, Ryan Merriman, Emily VanCamp, Kelly Overton, James Lesure, Daveigh Chase, Kelly Stables, Cooper Thornton, Marilyn McIntyre, Jesse Burch","6 months after the incidents involving the lethal videotape, new clues prove that there is a new evil lurking in the darkness.",5.4,90187,"$50,000,000 ","$76,231,249 ","$163,995,949 ",44,572,205
tt0377818,Hazzard,The Dukes of Hazzard,2005,9/2/2005,Comedy,104,USA,English,Jay Chandrasekhar,"Gy Waldron, John O'Brien",Warner Bros.,"Johnny Knoxville, Seann William Scott, Alice Greczyn, Steve Lemme, Michael Weston, Mitch Braswell, Michael Roof, Jessica Simpson, Rusty Tennant, Dolan Wilson, James Roday Rodriguez, Heather Hemmens, David Leitch, A.J. Foyt IV, M.C. Gainey","Cousins Bo, Luke, and Daisy Duke, and their uncle Jesse, egg on the authorities of Hazzard County, Boss Hogg and Sheriff Coltrane.",5.1,74804,"$50,000,000 ","$80,270,227 ","$111,069,515 ",33,633,148
tt0378109,Trappola in fondo al mare,Into the Blue,2005,1/27/2006,"Action, Adventure, Crime",110,USA,English,John Stockwell,Matt Johnson,Columbia Pictures,"Paul Walker, Jessica Alba, Scott Caan, Ashley Scott, Josh Brolin, James Frain, Tyson Beckford, Dwayne Adway, Javon Frazer, Chris Taloa, Peter R.V. Bowleg Jr., Clifford McIntosh, Adam Collins, Gill Montie, Dan Ballard",A group of divers find themselves in deep trouble with a drug lord after they come upon the illicit cargo of a sunken airplane.,5.9,72713,"$50,000,000 ","$18,801,234 ","$46,117,696 ",45,224,120
tt0381971,Curioso come George,Curious George,2006,6/23/2006,"Animation, Adventure, Comedy",87,"USA, Germany, Taiwan, France, Canada, South Korea, UK, Philippines",English,Matthew O'Callaghan,"Ken Kaufman, Ken Kaufman",Imagine Entertainment,"Frank Welker, Will Ferrell, Shane Baumel, Timyra-Joi Beatty, Eugene Levy, Christopher Chen, Michaela Jill Murphy, Dick Van Dyke, Alexander Gould, Terrence Hardy Jr., Hailey Noelle Johnson, Kelsey Lansdowne, Ariel Winter, Drew Barrymore, David Cross","The Man in the Yellow Hat is an oddball museum employee who looks after his pet monkey, an inquisitive and wonderful creature whose enthusiasm often gets the best of him.",6.5,15234,"$50,000,000 ","$58,360,760 ","$69,865,924 ",62,126,90
tt0384537,Silent Hill,Silent Hill,2006,7/7/2006,Horror,125,"Canada, France, Japan, Australia",English,Christophe Gans,Roger Avary,TriStar Pictures,"Radha Mitchell, Sean Bean, Laurie Holden, Deborah Kara Unger, Kim Coates, Tanya Allen, Alice Krige, Jodelle Ferland, Colleen Williams, Ron Gabriel, Eve Crawford, Derek Ritschel, Amanda Hiebert, Nicky Guadagni, Maxine Dumont","A woman, Rose, goes in search for her adopted daughter within the confines of a strange, desolate town called Silent Hill.",6.5,210865,"$50,000,000 ","$46,982,632 ","$100,605,135 ",31,1797,278
tt0387877,Black Dahlia,The Black Dahlia,2006,9/29/2006,"Crime, Drama, Mystery",121,"USA, Germany, France","English, German",Brian De Palma,"Josh Friedman, James Ellroy",Universal Pictures,"Josh Hartnett, Scarlett Johansson, Aaron Eckhart, Hilary Swank, Mia Kirshner, Mike Starr, Fiona Shaw, Patrick Fischler, James Otis, John Kavanagh, Troy Evans, Anthony Russell, Pepe Serna, Angus MacInnes, Rachel Miner","Two policemen see their personal and professional lives fall apart in the wake of the ""Black Dahlia""",5.6,70639,"$50,000,000 ","$22,545,080 ","$49,332,692 ",49,664,248
tt0393735,Shaggy Dog - PapÃ  che abbaia... non morde,The Shaggy Dog,2006,6/8/2006,"Comedy, Family, Fantasy",98,USA,English,Brian Robbins,"Cormac Wibberley, Marianne Wibberley",Walt Disney Pictures,"Tim Allen, Kristin Davis, Zena Grey, Spencer Breslin, Danny Glover, Robert Downey Jr., Joshua Leonard, Shawn Pyfrom, Bess Wohl, Jarrad Paul, Annabelle Gurwitch, Jane Curtin, Philip Baker Hall, Joel David Moore, Jeanette Brox",A man tries to live a normal life despite the fact that he sometimes turns into a sheepdog.,4.4,17990,"$50,000,000 ","$61,123,569 ","$87,134,280 ",43,88,80
tt0399295,Lord of War,Lord of War,2005,11/18/2005,"Action, Crime, Drama",122,"USA, Germany, France","English, Ukrainian, German, Spanish, Russian, French, Arabic, Turkish",Andrew Niccol,Andrew Niccol,Entertainment Manufacturing Company,"Nicolas Cage, Bridget Moynahan, Jared Leto, Shake Tukhmanyan, Jean-Pierre Nshanian, Jared Burke, Eric Uys, David Shumbris, Stewart Morgan, Jasper Lenz, Stephen Gregor, Kobus Marx, Stephan De Abreu, Jeremy Crutchley, Ian Holm",An arms dealer confronts the morality of his work as he is being chased by an INTERPOL Agent.,7.6,289908,"$50,000,000 ","$24,149,632 ","$72,617,068 ",62,485,157
tt0400497,Herbie - Il super maggiolino,Herbie Fully Loaded,2005,8/26/2005,"Adventure, Comedy, Family",101,USA,English,Angela Robinson,"Thomas Lennon, Robert Ben Garant",Walt Disney Pictures,"Lindsay Lohan, Michael Keaton, Matt Dillon, Breckin Meyer, Justin Long, Cheryl Hines, Jimmi Simpson, Jill Ritchie, Thomas Lennon, Jeremy Roberts, E.E. Bell, Peter Pasco, Mario Larraza, Patrick Cranshaw, Scoot McNairy","Maggie Peyton, the new owner of Herbie, Number 53, the free-wheelin' Volkswagen bug with a mind of its own, puts the car through its paces on the road to becoming a NASCAR competitor.",4.8,44419,"$50,000,000 ","$66,023,816 ","$144,146,816 ",47,179,119
tt0401855,Underworld: Evolution,Underworld: Evolution,2006,2/10/2006,"Action, Fantasy, Thriller",106,"USA, Canada","English, French, Hungarian",Len Wiseman,"Danny McBride, Len Wiseman",Screen Gems,"Kate Beckinsale, Scott Speedman, Tony Curran, Derek Jacobi, Bill Nighy, Steven Mackintosh, Shane Brolly, Brian Steele, Zita GÃ¶rÃ¶g, Scott McElroy, John Mann, Michael Sheen, Sophia Myles, Richard Cetrone, Mike Mukatis","Picking up directly from the previous movie, vampire warrior Selene and the half werewolf Michael hunt for clues to reveal the history of their races and the war between them.",6.7,187347,"$50,000,000 ","$62,318,875 ","$111,476,513 ",36,521,180
tt0408236,Sweeney Todd - Il diabolico barbiere di Fleet Street,Sweeney Todd: The Demon Barber of Fleet Street,2007,2/22/2008,"Drama, Horror, Musical",116,"USA, UK","English, Italian",Tim Burton,"John Logan, Hugh Wheeler",DreamWorks,"Johnny Depp, Helena Bonham Carter, Alan Rickman, Timothy Spall, Sacha Baron Cohen, Jamie Campbell Bower, Laura Michelle Kelly, Jayne Wisener, Ed Sanders, Gracie May Weldon, Ava May, Gabriella Freeman, Jody Halse, Aron Paramor, Lee Whitlock","The infamous story of Benjamin Barker, aka Sweeney Todd, who sets up a barber shop in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett.",7.3,337635,"$50,000,000 ","$52,898,073 ","$153,383,627 ",83,841,383
tt0408345,Firewall - Accesso negato,Firewall,2006,4/21/2006,"Crime, Thriller",105,USA,English,Richard Loncraine,Joe Forte,Warner Bros.,"Harrison Ford, Virginia Madsen, Carly Schroeder, Jimmy Bennett, Gail Ann Lewis, Mary Lynn Rajskub, Matthew Currie Holmes, Candus Churchill, David Lewis, Zahf Paroo, Robert Forster, Robert Patrick, Alan Arkin, Pat Jenkinson, Eric Keenleyside","A security specialist is forced into robbing the bank that he's protecting, as a bid to pay off his family's ransom.",5.8,55656,"$50,000,000 ","$48,751,189 ","$82,751,189 ",45,310,164
tt0421054,Domino,Domino,2005,8/18/2006,"Action, Biography, Crime",127,"France, USA, UK",English,Tony Scott,"Richard Kelly, Richard Kelly",New Line Cinema,"Keira Knightley, Mickey Rourke, Edgar RamÃ­rez, Delroy Lindo, Mo'Nique, Mena Suvari, Macy Gray, Jacqueline Bisset, Dabney Coleman, Brian Austin Green, Ian Ziering, Stanley Kamel, Peter Jacobson, T.K. Carter, Kel O'Neill",A recounting of,5.9,64123,"$50,000,000 ","$10,169,202 ","$22,984,628 ",36,386,189
tt0424774,Le avventure di Sharkboy e Lavagirl in 3D,The Adventures of Sharkboy and Lavagirl 3-D,2005,10/14/2005,"Action, Adventure, Comedy",93,USA,English,Robert Rodriguez,"Robert Rodriguez, Marcel Rodriguez",Dimension Films,"Taylor Lautner, Taylor Dooley, Cayden Boyd, George Lopez, David Arquette, Kristin Davis, Jacob Davich, Sasha Pieterse, Rico Torres, Marc Musso, Shane Graham, Tiger Darrow, Rocket Rodriguez, Racer Rodriguez, Rebel Rodriguez",A young boy is recruited by his imaginary friends Sharkboy and Lavagirl to help save their planet.,3.5,30917,"$50,000,000 ","$39,177,684 ","$71,992,655 ",38,220,70
tt0427229,A casa con i suoi,Failure to Launch,2006,3/31/2006,"Comedy, Romance",97,USA,English,Tom Dey,"Tom J. Astle, Matt Ember",Paramount Pictures,"Matthew McConaughey, Sarah Jessica Parker, Zooey Deschanel, Justin Bartha, Bradley Cooper, Terry Bradshaw, Kathy Bates, Tyrel Jackson Williams, Katheryn Winnick, Rob Corddry, Patton Oswalt, Stephen Tobolowsky, Kate McGregor-Stewart, Adam Alexi-Malle, Gretchen Cleevely",A thirty-something is still living with his parents until they hire an interventionist to help him graduate out of the house. That's when the fun begins.,5.6,72858,"$50,000,000 ","$88,715,192 ","$130,224,158 ",47,271,143
